document_id,document_type,related_vendor_id,related_employee_id,related_transaction_id,related_contract_id,related_investigation_id,creation_date,file_name
EML-CMP-00215,EMAIL_COMPLIANCE_VIOLATION,VND-04144,EMP-5387,,,,2024-05-06,EML-CMP-00215.eml
EML-CMP-00216,EMAIL_COMPLIANCE_VIOLATION,VND-04120,EMP-32354,,,,2025-11-10,EML-CMP-00216.eml
EML-CMP-00217,EMAIL_COMPLIANCE_VIOLATION,VND-02341,EMP-RM1406,,,,2024-02-26,EML-CMP-00217.eml
EML-CMP-00218,EMAIL_COMPLIANCE_VIOLATION,VND-01793,EMP-21532,,,,2024-03-30,EML-CMP-00218.eml
EML-CMP-00219,EMAIL_COMPLIANCE_VIOLATION,VND-03339,EMP-33100,,,,2025-08-10,EML-CMP-00219.eml
EML-CMP-00220,EMAIL_COMPLIANCE_VIOLATION,VND-02438,EMP-11866,,,,2025-09-04,EML-CMP-00220.eml
EML-CMP-00221,EMAIL_COMPLIANCE_VIOLATION,VND-00560,EMP-72235,,,,2026-04-23,EML-CMP-00221.eml
EML-CMP-00222,EMAIL_COMPLIANCE_VIOLATION,VND-00022,EMP-56234,,,,2026-01-11,EML-CMP-00222.eml
EML-CMP-00223,EMAIL_COMPLIANCE_VIOLATION,VND-00311,EMP-49267,,,,2023-06-29,EML-CMP-00223.eml
EML-CMP-00224,EMAIL_COMPLIANCE_VIOLATION,VND-01033,EMP-28028,,,,2024-08-22,EML-CMP-00224.eml
EML-CMP-00225,EMAIL_COMPLIANCE_VIOLATION,VND-02142,EMP-42178,,,,2025-12-30,EML-CMP-00225.eml
EML-CMP-00226,EMAIL_COMPLIANCE_VIOLATION,VND-03175,EMP-28413,,,,2026-04-11,EML-CMP-00226.eml
EML-CMP-00227,EMAIL_COMPLIANCE_VIOLATION,VND-04787,EMP-56009,,,,2024-12-20,EML-CMP-00227.eml
EML-CMP-00228,EMAIL_COMPLIANCE_VIOLATION,VND-04404,EMP-34373,,,,2024-11-30,EML-CMP-00228.eml
EML-CMP-00229,EMAIL_COMPLIANCE_VIOLATION,VND-02483,EMP-62436,,,,2023-08-08,EML-CMP-00229.eml
EML-CMP-00230,EMAIL_COMPLIANCE_VIOLATION,VND-02794,EMP-49583,,,,2025-05-09,EML-CMP-00230.eml
EML-CMP-00231,EMAIL_COMPLIANCE_VIOLATION,VND-00967,EMP-58145,,,,2024-02-03,EML-CMP-00231.eml
EML-CMP-00232,EMAIL_COMPLIANCE_VIOLATION,VND-01089,EMP-38500,,,,2024-09-06,EML-CMP-00232.eml
EML-CMP-00233,EMAIL_COMPLIANCE_VIOLATION,VND-00767,EMP-36954,,,,2024-02-28,EML-CMP-00233.eml
EML-CMP-00234,EMAIL_COMPLIANCE_VIOLATION,VND-00712,EMP-27803,,,,2023-11-12,EML-CMP-00234.eml
EML-CMP-00235,EMAIL_COMPLIANCE_VIOLATION,VND-01540,EMP-42716,,,,2025-08-21,EML-CMP-00235.eml
EML-CMP-00236,EMAIL_COMPLIANCE_VIOLATION,VND-01712,EMP-44167,,,,2024-08-13,EML-CMP-00236.eml
EML-CMP-00237,EMAIL_COMPLIANCE_VIOLATION,VND-03922,EMP-10529,,,,2023-06-06,EML-CMP-00237.eml
EML-CMP-00238,EMAIL_COMPLIANCE_VIOLATION,VND-04773,EMP-59890,,,,2023-09-04,EML-CMP-00238.eml
EML-CMP-00239,EMAIL_COMPLIANCE_VIOLATION,VND-01342,EMP-48371,,,,2023-01-15,EML-CMP-00239.eml
EML-CMP-00240,EMAIL_COMPLIANCE_VIOLATION,VND-00436,EMP-1489,,,,2024-08-06,EML-CMP-00240.eml
EML-CMP-00241,EMAIL_COMPLIANCE_VIOLATION,VND-01049,EMP-46840,,,,2025-03-24,EML-CMP-00241.eml
EML-CMP-00242,EMAIL_COMPLIANCE_VIOLATION,VND-00746,EMP-51360,,,,2024-10-06,EML-CMP-00242.eml
EML-CMP-00243,EMAIL_COMPLIANCE_VIOLATION,VND-01890,EMP-10217,,,,2026-04-17,EML-CMP-00243.eml
EML-CMP-00244,EMAIL_COMPLIANCE_VIOLATION,VND-02806,EMP-70146,,,,2025-11-05,EML-CMP-00244.eml
EML-CMP-00245,EMAIL_COMPLIANCE_VIOLATION,VND-00737,EMP-68816,,,,2024-07-23,EML-CMP-00245.eml
EML-CMP-00246,EMAIL_COMPLIANCE_VIOLATION,VND-00069,EMP-34238,,,,2024-01-26,EML-CMP-00246.eml
EML-CMP-00247,EMAIL_COMPLIANCE_VIOLATION,VND-04088,EMP-27330,,,,2023-09-09,EML-CMP-00247.eml
EML-CMP-00248,EMAIL_COMPLIANCE_VIOLATION,VND-02630,EMP-46354,,,,2023-07-31,EML-CMP-00248.eml
EML-CMP-00249,EMAIL_COMPLIANCE_VIOLATION,VND-01748,EMP-29707,,,,2023-05-15,EML-CMP-00249.eml
EML-CMP-00250,EMAIL_COMPLIANCE_VIOLATION,VND-03813,EMP-24032,,,,2023-07-14,EML-CMP-00250.eml
EML-CMP-00251,EMAIL_COMPLIANCE_VIOLATION,VND-00766,EMP-30980,,,,2025-11-18,EML-CMP-00251.eml
EML-CMP-00252,EMAIL_COMPLIANCE_VIOLATION,VND-03192,EMP-46354,,,,2023-02-09,EML-CMP-00252.eml
EML-CMP-00253,EMAIL_COMPLIANCE_VIOLATION,VND-02599,EMP-54037,,,,2023-03-22,EML-CMP-00253.eml
EML-CMP-00254,EMAIL_COMPLIANCE_VIOLATION,VND-01104,EMP-14737,,,,2025-02-12,EML-CMP-00254.eml
EML-CMP-00255,EMAIL_COMPLIANCE_VIOLATION,VND-00811,EMP-53979,,,,2025-03-30,EML-CMP-00255.eml
EML-CMP-00256,EMAIL_COMPLIANCE_VIOLATION,VND-03321,EMP-19440,,,,2026-02-11,EML-CMP-00256.eml
EML-CMP-00257,EMAIL_COMPLIANCE_VIOLATION,VND-00951,EMP-30061,,,,2024-03-30,EML-CMP-00257.eml
EML-CMP-00258,EMAIL_COMPLIANCE_VIOLATION,VND-04138,EMP-61051,,,,2024-12-23,EML-CMP-00258.eml
EML-CMP-00259,EMAIL_COMPLIANCE_VIOLATION,VND-03699,EMP-41120,,,,2024-08-30,EML-CMP-00259.eml
EML-CMP-00260,EMAIL_COMPLIANCE_VIOLATION,VND-02740,EMP-53800,,,,2025-09-30,EML-CMP-00260.eml
EML-CMP-00261,EMAIL_COMPLIANCE_VIOLATION,VND-02075,EMP-21902,,,,2023-05-27,EML-CMP-00261.eml
EML-CMP-00262,EMAIL_COMPLIANCE_VIOLATION,VND-02863,EMP-27751,,,,2023-09-03,EML-CMP-00262.eml
EML-CMP-00263,EMAIL_COMPLIANCE_VIOLATION,VND-01001,EMP-44798,,,,2024-06-09,EML-CMP-00263.eml
EML-CMP-00264,EMAIL_COMPLIANCE_VIOLATION,VND-04772,EMP-38254,,,,2026-04-10,EML-CMP-00264.eml
EML-CMP-00265,EMAIL_COMPLIANCE_VIOLATION,VND-03950,EMP-4655,,,,2024-05-23,EML-CMP-00265.eml
EML-CMP-00266,EMAIL_COMPLIANCE_VIOLATION,VND-00158,EMP-53664,,,,2025-01-20,EML-CMP-00266.eml
EML-CMP-00267,EMAIL_COMPLIANCE_VIOLATION,VND-03213,EMP-21231,,,,2026-03-26,EML-CMP-00267.eml
EML-CMP-00268,EMAIL_COMPLIANCE_VIOLATION,VND-02031,EMP-22655,,,,2024-01-28,EML-CMP-00268.eml
EML-CMP-00269,EMAIL_COMPLIANCE_VIOLATION,VND-00094,EMP-68418,,,,2026-03-06,EML-CMP-00269.eml
EML-CMP-00270,EMAIL_COMPLIANCE_VIOLATION,VND-04519,EMP-15444,,,,2025-08-24,EML-CMP-00270.eml
EML-CMP-00271,EMAIL_COMPLIANCE_VIOLATION,VND-04874,EMP-50081,,,,2025-01-12,EML-CMP-00271.eml
EML-CMP-00272,EMAIL_COMPLIANCE_VIOLATION,VND-00528,EMP-71586,,,,2023-08-14,EML-CMP-00272.eml
EML-CMP-00273,EMAIL_COMPLIANCE_VIOLATION,VND-03845,EMP-41638,,,,2026-02-20,EML-CMP-00273.eml
EML-CMP-00274,EMAIL_COMPLIANCE_VIOLATION,VND-03687,EMP-48076,,,,2024-01-04,EML-CMP-00274.eml
EML-CMP-00275,EMAIL_COMPLIANCE_VIOLATION,VND-04774,EMP-18383,,,,2023-03-12,EML-CMP-00275.eml
EML-CMP-00276,EMAIL_COMPLIANCE_VIOLATION,VND-02723,EMP-37528,,,,2023-03-11,EML-CMP-00276.eml
EML-CMP-00277,EMAIL_COMPLIANCE_VIOLATION,VND-03735,EMP-24112,,,,2023-09-23,EML-CMP-00277.eml
EML-CMP-00278,EMAIL_COMPLIANCE_VIOLATION,VND-04933,EMP-43223,,,,2023-11-22,EML-CMP-00278.eml
EML-CMP-00279,EMAIL_COMPLIANCE_VIOLATION,VND-03696,EMP-11854,,,,2024-09-07,EML-CMP-00279.eml
EML-CMP-00280,EMAIL_COMPLIANCE_VIOLATION,VND-00992,EMP-10015,,,,2024-07-03,EML-CMP-00280.eml
EML-SUS-00281,EMAIL_SUSPICIOUS_TRANSACTION,VND-03562,EMP-40191,TXN-C1546632922,,,2025-07-31,EML-SUS-00281.eml
EML-SUS-00282,EMAIL_SUSPICIOUS_TRANSACTION,VND-02486,EMP-28891,TXN-C441980080,,,2025-06-03,EML-SUS-00282.eml
EML-SUS-00283,EMAIL_SUSPICIOUS_TRANSACTION,VND-00050,EMP-3333,TXN-C394840929,,,2023-09-08,EML-SUS-00283.eml
EML-SUS-00284,EMAIL_SUSPICIOUS_TRANSACTION,VND-04417,EMP-22304,TXN-202682,,,2025-03-28,EML-SUS-00284.eml
EML-SUS-00285,EMAIL_SUSPICIOUS_TRANSACTION,VND-03333,EMP-1493,TXN-C36374707,,,2024-10-27,EML-SUS-00285.eml
EML-SUS-00286,EMAIL_SUSPICIOUS_TRANSACTION,VND-01423,EMP-37508,TXN-C83939801,,,2023-12-15,EML-SUS-00286.eml
EML-SUS-00287,EMAIL_SUSPICIOUS_TRANSACTION,VND-03462,EMP-52302,TXN-C1826123492,,,2024-07-15,EML-SUS-00287.eml
EML-SUS-00288,EMAIL_SUSPICIOUS_TRANSACTION,VND-00549,EMP-69090,TXN-267123,,,2024-07-23,EML-SUS-00288.eml
EML-SUS-00289,EMAIL_SUSPICIOUS_TRANSACTION,VND-01964,EMP-23873,TXN-C1755638983,,,2026-02-16,EML-SUS-00289.eml
EML-SUS-00290,EMAIL_SUSPICIOUS_TRANSACTION,VND-01275,EMP-10397,TXN-684907,,,2025-06-30,EML-SUS-00290.eml
EML-SUS-00291,EMAIL_SUSPICIOUS_TRANSACTION,VND-03054,EMP-62566,TXN-746843,,,2023-03-09,EML-SUS-00291.eml
EML-SUS-00292,EMAIL_SUSPICIOUS_TRANSACTION,VND-02738,EMP-7115,TXN-893452,,,2024-12-29,EML-SUS-00292.eml
EML-SUS-00293,EMAIL_SUSPICIOUS_TRANSACTION,VND-04449,EMP-RM876,TXN-673666,,,2025-10-10,EML-SUS-00293.eml
EML-SUS-00294,EMAIL_SUSPICIOUS_TRANSACTION,VND-03730,EMP-25556,TXN-496999,,,2024-02-09,EML-SUS-00294.eml
EML-SUS-00295,EMAIL_SUSPICIOUS_TRANSACTION,VND-02630,EMP-23066,TXN-C648039655,,,2023-12-31,EML-SUS-00295.eml
EML-SUS-00296,EMAIL_SUSPICIOUS_TRANSACTION,VND-03630,EMP-6108,TXN-C1114131846,,,2024-01-19,EML-SUS-00296.eml
EML-SUS-00297,EMAIL_SUSPICIOUS_TRANSACTION,VND-03661,EMP-24758,TXN-C1184110081,,,2025-09-22,EML-SUS-00297.eml
EML-SUS-00298,EMAIL_SUSPICIOUS_TRANSACTION,VND-02778,EMP-37454,TXN-C970457718,,,2023-10-06,EML-SUS-00298.eml
EML-SUS-00299,EMAIL_SUSPICIOUS_TRANSACTION,VND-01604,EMP-RM1137,TXN-110489,,,2025-12-13,EML-SUS-00299.eml
EML-SUS-00300,EMAIL_SUSPICIOUS_TRANSACTION,VND-01020,EMP-63524,TXN-908698,,,2024-01-28,EML-SUS-00300.eml
EML-SUS-00301,EMAIL_SUSPICIOUS_TRANSACTION,VND-00550,EMP-RM839,TXN-C458184662,,,2023-11-06,EML-SUS-00301.eml
EML-SUS-00302,EMAIL_SUSPICIOUS_TRANSACTION,VND-03807,EMP-40230,TXN-C1172535934,,,2023-02-02,EML-SUS-00302.eml
EML-SUS-00303,EMAIL_SUSPICIOUS_TRANSACTION,VND-03740,EMP-8847,TXN-495578,,,2025-03-24,EML-SUS-00303.eml
EML-SUS-00304,EMAIL_SUSPICIOUS_TRANSACTION,VND-00786,EMP-66404,TXN-C1925128083,,,2026-02-14,EML-SUS-00304.eml
EML-SUS-00305,EMAIL_SUSPICIOUS_TRANSACTION,VND-02327,EMP-40567,TXN-C1694152498,,,2025-12-28,EML-SUS-00305.eml
EML-SUS-00306,EMAIL_SUSPICIOUS_TRANSACTION,VND-00511,EMP-48307,TXN-531505,,,2025-12-26,EML-SUS-00306.eml
EML-SUS-00307,EMAIL_SUSPICIOUS_TRANSACTION,VND-00539,EMP-17803,TXN-344887,,,2025-11-05,EML-SUS-00307.eml
EML-SUS-00308,EMAIL_SUSPICIOUS_TRANSACTION,VND-00389,EMP-52879,TXN-C854367376,,,2023-12-20,EML-SUS-00308.eml
EML-SUS-00309,EMAIL_SUSPICIOUS_TRANSACTION,VND-02959,EMP-18970,TXN-C1499144714,,,2024-12-20,EML-SUS-00309.eml
EML-SUS-00310,EMAIL_SUSPICIOUS_TRANSACTION,VND-02010,EMP-3097,TXN-714225,,,2025-05-27,EML-SUS-00310.eml
EML-SUS-00311,EMAIL_SUSPICIOUS_TRANSACTION,VND-00464,EMP-22654,TXN-163018,,,2024-01-20,EML-SUS-00311.eml
EML-SUS-00312,EMAIL_SUSPICIOUS_TRANSACTION,VND-00350,EMP-10632,TXN-C1248435962,,,2024-11-26,EML-SUS-00312.eml
EML-SUS-00313,EMAIL_SUSPICIOUS_TRANSACTION,VND-04621,EMP-61565,TXN-664583,,,2023-12-15,EML-SUS-00313.eml
EML-SUS-00314,EMAIL_SUSPICIOUS_TRANSACTION,VND-02273,EMP-CORP-00511,TXN-C742096010,,,2023-03-17,EML-SUS-00314.eml
EML-SUS-00315,EMAIL_SUSPICIOUS_TRANSACTION,VND-03278,EMP-46516,TXN-560305,,,2025-04-21,EML-SUS-00315.eml
EML-SUS-00316,EMAIL_SUSPICIOUS_TRANSACTION,VND-02962,EMP-65186,TXN-C656028320,,,2026-02-10,EML-SUS-00316.eml
EML-SUS-00317,EMAIL_SUSPICIOUS_TRANSACTION,VND-04255,EMP-46382,TXN-295122,,,2025-05-19,EML-SUS-00317.eml
EML-SUS-00318,EMAIL_SUSPICIOUS_TRANSACTION,VND-03331,EMP-66459,TXN-C1250950517,,,2023-12-02,EML-SUS-00318.eml
EML-SUS-00319,EMAIL_SUSPICIOUS_TRANSACTION,VND-01886,EMP-20917,TXN-C1368295389,,,2025-06-09,EML-SUS-00319.eml
EML-SUS-00320,EMAIL_SUSPICIOUS_TRANSACTION,VND-01107,EMP-58952,TXN-C1554215432,,,2023-02-09,EML-SUS-00320.eml
EML-SUS-00321,EMAIL_SUSPICIOUS_TRANSACTION,VND-00136,EMP-68358,TXN-C841450293,,,2024-01-22,EML-SUS-00321.eml
EML-SUS-00322,EMAIL_SUSPICIOUS_TRANSACTION,VND-01207,EMP-34478,TXN-C86125671,,,2024-01-09,EML-SUS-00322.eml
EML-SUS-00323,EMAIL_SUSPICIOUS_TRANSACTION,VND-03241,EMP-8212,TXN-C2048332259,,,2025-03-26,EML-SUS-00323.eml
EML-SUS-00324,EMAIL_SUSPICIOUS_TRANSACTION,VND-03442,EMP-31607,TXN-C771816470,,,2023-06-30,EML-SUS-00324.eml
EML-SUS-00325,EMAIL_SUSPICIOUS_TRANSACTION,VND-03076,EMP-14265,TXN-C802143475,,,2025-12-07,EML-SUS-00325.eml
EML-SUS-00326,EMAIL_SUSPICIOUS_TRANSACTION,VND-02800,EMP-17066,TXN-742594,,,2025-10-18,EML-SUS-00326.eml
EML-SUS-00327,EMAIL_SUSPICIOUS_TRANSACTION,VND-02595,EMP-20150,TXN-240677,,,2024-05-20,EML-SUS-00327.eml
EML-SUS-00328,EMAIL_SUSPICIOUS_TRANSACTION,VND-03036,EMP-9141,TXN-828790,,,2025-10-16,EML-SUS-00328.eml
EML-SUS-00329,EMAIL_SUSPICIOUS_TRANSACTION,VND-04870,EMP-67109,TXN-438631,,,2023-04-24,EML-SUS-00329.eml
EML-SUS-00330,EMAIL_SUSPICIOUS_TRANSACTION,VND-00326,EMP-59967,TXN-C140332829,,,2023-10-10,EML-SUS-00330.eml
EML-SUS-00331,EMAIL_SUSPICIOUS_TRANSACTION,VND-02922,EMP-69936,TXN-C328140385,,,2024-11-01,EML-SUS-00331.eml
EML-SUS-00332,EMAIL_SUSPICIOUS_TRANSACTION,VND-02984,EMP-34784,TXN-C1551920925,,,2024-06-02,EML-SUS-00332.eml
EML-SUS-00333,EMAIL_SUSPICIOUS_TRANSACTION,VND-00713,EMP-16238,TXN-718736,,,2025-09-13,EML-SUS-00333.eml
EML-SUS-00334,EMAIL_SUSPICIOUS_TRANSACTION,VND-00605,EMP-29512,TXN-269205,,,2025-06-06,EML-SUS-00334.eml
EML-SUS-00335,EMAIL_SUSPICIOUS_TRANSACTION,VND-00124,EMP-7880,TXN-565570,,,2023-06-24,EML-SUS-00335.eml
EML-SUS-00336,EMAIL_SUSPICIOUS_TRANSACTION,VND-01195,EMP-22628,TXN-C91444127,,,2023-10-01,EML-SUS-00336.eml
EML-SUS-00337,EMAIL_SUSPICIOUS_TRANSACTION,VND-01972,EMP-47376,TXN-618774,,,2026-02-23,EML-SUS-00337.eml
EML-SUS-00338,EMAIL_SUSPICIOUS_TRANSACTION,VND-04977,EMP-51504,TXN-186759,,,2023-06-25,EML-SUS-00338.eml
EML-SUS-00339,EMAIL_SUSPICIOUS_TRANSACTION,VND-00155,EMP-33440,TXN-C1814893134,,,2024-04-08,EML-SUS-00339.eml
EML-SUS-00340,EMAIL_SUSPICIOUS_TRANSACTION,VND-04274,EMP-70959,TXN-C1322623408,,,2025-09-19,EML-SUS-00340.eml
EML-SUS-00341,EMAIL_SUSPICIOUS_TRANSACTION,VND-01153,EMP-48930,TXN-215598,,,2023-10-21,EML-SUS-00341.eml
EML-SUS-00342,EMAIL_SUSPICIOUS_TRANSACTION,VND-03235,EMP-8150,TXN-C1199095941,,,2024-05-09,EML-SUS-00342.eml
EML-SUS-00343,EMAIL_SUSPICIOUS_TRANSACTION,VND-04904,EMP-49097,TXN-411829,,,2024-06-22,EML-SUS-00343.eml
EML-SUS-00344,EMAIL_SUSPICIOUS_TRANSACTION,VND-02195,EMP-4409,TXN-297561,,,2023-05-29,EML-SUS-00344.eml
EML-SUS-00345,EMAIL_SUSPICIOUS_TRANSACTION,VND-03885,EMP-36488,TXN-C2009864439,,,2023-06-02,EML-SUS-00345.eml
EML-SUS-00346,EMAIL_SUSPICIOUS_TRANSACTION,VND-01527,EMP-42377,TXN-C1631298894,,,2026-04-24,EML-SUS-00346.eml
EML-SUS-00347,EMAIL_SUSPICIOUS_TRANSACTION,VND-01761,EMP-15291,TXN-512952,,,2023-01-28,EML-SUS-00347.eml
EML-SUS-00348,EMAIL_SUSPICIOUS_TRANSACTION,VND-03672,EMP-46629,TXN-806007,,,2024-04-10,EML-SUS-00348.eml
EML-SUS-00349,EMAIL_SUSPICIOUS_TRANSACTION,VND-02177,EMP-70769,TXN-676249,,,2025-08-29,EML-SUS-00349.eml
EML-SUS-00350,EMAIL_SUSPICIOUS_TRANSACTION,VND-02366,EMP-60829,TXN-509358,,,2023-07-01,EML-SUS-00350.eml
EML-SUS-00351,EMAIL_SUSPICIOUS_TRANSACTION,VND-04761,EMP-71823,TXN-290688,,,2024-01-19,EML-SUS-00351.eml
EML-SUS-00352,EMAIL_SUSPICIOUS_TRANSACTION,VND-01806,EMP-61943,TXN-C1885430277,,,2024-11-13,EML-SUS-00352.eml
EML-SUS-00353,EMAIL_SUSPICIOUS_TRANSACTION,VND-02029,EMP-57480,TXN-C1843527667,,,2023-01-12,EML-SUS-00353.eml
EML-SUS-00354,EMAIL_SUSPICIOUS_TRANSACTION,VND-04952,EMP-69820,TXN-830470,,,2025-12-21,EML-SUS-00354.eml
EML-SUS-00355,EMAIL_SUSPICIOUS_TRANSACTION,VND-02498,EMP-8895,TXN-213809,,,2023-08-09,EML-SUS-00355.eml
EML-SUS-00356,EMAIL_SUSPICIOUS_TRANSACTION,VND-02134,EMP-33448,TXN-431561,,,2025-04-27,EML-SUS-00356.eml
EML-SUS-00357,EMAIL_SUSPICIOUS_TRANSACTION,VND-04861,EMP-36108,TXN-227199,,,2025-09-21,EML-SUS-00357.eml
EML-SUS-00358,EMAIL_SUSPICIOUS_TRANSACTION,VND-00174,EMP-456,TXN-449552,,,2024-08-22,EML-SUS-00358.eml
EML-SUS-00359,EMAIL_SUSPICIOUS_TRANSACTION,VND-01240,EMP-44337,TXN-C1954215525,,,2023-11-24,EML-SUS-00359.eml
EML-SUS-00360,EMAIL_SUSPICIOUS_TRANSACTION,VND-02869,EMP-52537,TXN-C890060621,,,2024-02-24,EML-SUS-00360.eml
EML-VND-00361,EMAIL_VENDOR_DISCUSSION,VND-00365,EMP-CORP-00555,,CON-007055,,2023-10-01,EML-VND-00361.eml
EML-VND-00362,EMAIL_VENDOR_DISCUSSION,VND-02504,EMP-RM293,,CON-000443,,2024-09-02,EML-VND-00362.eml
EML-VND-00363,EMAIL_VENDOR_DISCUSSION,VND-00655,EMP-26408,,CON-003955,,2025-04-12,EML-VND-00363.eml
EML-VND-00364,EMAIL_VENDOR_DISCUSSION,VND-04064,EMP-52800,,CON-002289,,2023-09-05,EML-VND-00364.eml
EML-VND-00365,EMAIL_VENDOR_DISCUSSION,VND-01447,EMP-38625,,CON-003197,,2024-12-16,EML-VND-00365.eml
EML-VND-00366,EMAIL_VENDOR_DISCUSSION,VND-00284,EMP-18399,,CON-006179,,2024-08-21,EML-VND-00366.eml
EML-VND-00367,EMAIL_VENDOR_DISCUSSION,VND-00496,EMP-36349,,CON-008352,,2025-08-29,EML-VND-00367.eml
EML-VND-00368,EMAIL_VENDOR_DISCUSSION,VND-03440,EMP-9176,,CON-005659,,2024-10-17,EML-VND-00368.eml
EML-VND-00369,EMAIL_VENDOR_DISCUSSION,VND-01041,EMP-60374,,CON-002066,,2023-08-07,EML-VND-00369.eml
EML-VND-00370,EMAIL_VENDOR_DISCUSSION,VND-00036,EMP-54582,,CON-000414,,2025-11-17,EML-VND-00370.eml
EML-VND-00371,EMAIL_VENDOR_DISCUSSION,VND-02255,EMP-6609,,CON-008595,,2023-12-21,EML-VND-00371.eml
EML-VND-00372,EMAIL_VENDOR_DISCUSSION,VND-01797,EMP-17984,,CON-001806,,2025-12-25,EML-VND-00372.eml
EML-VND-00373,EMAIL_VENDOR_DISCUSSION,VND-04489,EMP-19127,,CON-003632,,2025-05-09,EML-VND-00373.eml
EML-VND-00374,EMAIL_VENDOR_DISCUSSION,VND-03845,EMP-19356,,CON-000838,,2025-08-07,EML-VND-00374.eml
EML-VND-00375,EMAIL_VENDOR_DISCUSSION,VND-03435,EMP-62698,,CON-009323,,2024-06-15,EML-VND-00375.eml
EML-VND-00376,EMAIL_VENDOR_DISCUSSION,VND-01230,EMP-26612,,CON-004187,,2025-11-30,EML-VND-00376.eml
EML-VND-00377,EMAIL_VENDOR_DISCUSSION,VND-02401,EMP-36737,,CON-006569,,2024-09-10,EML-VND-00377.eml
EML-VND-00378,EMAIL_VENDOR_DISCUSSION,VND-02156,EMP-65831,,CON-005402,,2025-07-30,EML-VND-00378.eml
EML-VND-00379,EMAIL_VENDOR_DISCUSSION,VND-04679,EMP-73635,,CON-008468,,2023-08-24,EML-VND-00379.eml
EML-VND-00380,EMAIL_VENDOR_DISCUSSION,VND-04183,EMP-48906,,CON-001996,,2024-11-26,EML-VND-00380.eml
EML-VND-00381,EMAIL_VENDOR_DISCUSSION,VND-03798,EMP-27697,,CON-005154,,2023-07-04,EML-VND-00381.eml
EML-VND-00382,EMAIL_VENDOR_DISCUSSION,VND-02273,EMP-59091,,CON-004922,,2024-05-07,EML-VND-00382.eml
EML-VND-00383,EMAIL_VENDOR_DISCUSSION,VND-02760,EMP-42584,,CON-007756,,2023-01-06,EML-VND-00383.eml
EML-VND-00384,EMAIL_VENDOR_DISCUSSION,VND-03139,EMP-50630,,CON-005493,,2023-02-23,EML-VND-00384.eml
EML-VND-00385,EMAIL_VENDOR_DISCUSSION,VND-03519,EMP-51401,,CON-002594,,2024-08-02,EML-VND-00385.eml
EML-VND-00386,EMAIL_VENDOR_DISCUSSION,VND-04851,EMP-42713,,CON-001746,,2024-04-30,EML-VND-00386.eml
EML-VND-00387,EMAIL_VENDOR_DISCUSSION,VND-02248,EMP-23093,,CON-007399,,2024-04-16,EML-VND-00387.eml
EML-VND-00388,EMAIL_VENDOR_DISCUSSION,VND-02019,EMP-29498,,CON-008047,,2024-06-11,EML-VND-00388.eml
EML-VND-00389,EMAIL_VENDOR_DISCUSSION,VND-01152,EMP-28777,,CON-003831,,2023-09-03,EML-VND-00389.eml
EML-VND-00390,EMAIL_VENDOR_DISCUSSION,VND-03841,EMP-39419,,CON-004872,,2024-03-28,EML-VND-00390.eml
EML-VND-00391,EMAIL_VENDOR_DISCUSSION,VND-03499,EMP-7190,,CON-002098,,2025-06-21,EML-VND-00391.eml
EML-VND-00392,EMAIL_VENDOR_DISCUSSION,VND-00175,EMP-34386,,CON-004873,,2026-03-04,EML-VND-00392.eml
EML-VND-00393,EMAIL_VENDOR_DISCUSSION,VND-01563,EMP-39385,,CON-005434,,2025-09-09,EML-VND-00393.eml
EML-VND-00394,EMAIL_VENDOR_DISCUSSION,VND-03013,EMP-33550,,CON-008712,,2025-05-27,EML-VND-00394.eml
EML-VND-00395,EMAIL_VENDOR_DISCUSSION,VND-01070,EMP-19971,,CON-001811,,2024-10-01,EML-VND-00395.eml
EML-VND-00396,EMAIL_VENDOR_DISCUSSION,VND-03740,EMP-10472,,CON-001092,,2025-01-22,EML-VND-00396.eml
EML-VND-00397,EMAIL_VENDOR_DISCUSSION,VND-04713,EMP-RM337,,CON-007479,,2025-01-24,EML-VND-00397.eml
EML-VND-00398,EMAIL_VENDOR_DISCUSSION,VND-01689,EMP-48444,,CON-006991,,2023-08-24,EML-VND-00398.eml
EML-VND-00399,EMAIL_VENDOR_DISCUSSION,VND-03949,EMP-23759,,CON-002829,,2023-11-23,EML-VND-00399.eml
EML-VND-00400,EMAIL_VENDOR_DISCUSSION,VND-03190,EMP-1738,,CON-002201,,2025-03-09,EML-VND-00400.eml
EML-VND-00401,EMAIL_VENDOR_DISCUSSION,VND-04226,EMP-73411,,CON-003347,,2023-04-16,EML-VND-00401.eml
EML-VND-00402,EMAIL_VENDOR_DISCUSSION,VND-01009,EMP-19361,,CON-007048,,2025-03-29,EML-VND-00402.eml
EML-VND-00403,EMAIL_VENDOR_DISCUSSION,VND-02336,EMP-62347,,CON-008900,,2023-10-26,EML-VND-00403.eml
EML-VND-00404,EMAIL_VENDOR_DISCUSSION,VND-01305,EMP-69480,,CON-000158,,2023-01-17,EML-VND-00404.eml
EML-VND-00405,EMAIL_VENDOR_DISCUSSION,VND-04187,EMP-12250,,CON-006985,,2023-01-27,EML-VND-00405.eml
EML-VND-00406,EMAIL_VENDOR_DISCUSSION,VND-02679,EMP-12378,,CON-001243,,2023-01-04,EML-VND-00406.eml
EML-VND-00407,EMAIL_VENDOR_DISCUSSION,VND-04625,EMP-12883,,CON-000102,,2024-06-24,EML-VND-00407.eml
